time,open,high,low,close,volume
2026-01-26 10:35:00,127.87449868564576,127.90621776553925,127.81757912195414,127.87449868564576,130393
2026-01-26 10:40:00,127.7806062953687,128.10753762952794,127.54836569808862,127.7806062953687,283310
2026-01-26 10:45:00,127.82620529122859,128.1075694779765,127.4565410159022,127.82620529122859,106931
2026-01-26 10:50:00,128.00004320117344,128.34921002478248,127.88466773396861,128.00004320117344,261530
2026-01-26 10:55:00,127.95927269002796,128.12103240331447,127.8257960644335,127.95927269002796,234404
2026-01-26 11:00:00,128.12562901825947,128.23977782534263,127.82229813663285,128.12562901825947,219221
2026-01-26 11:05:00,127.89356841266823,127.92179642307677,127.51358312899156,127.89356841266823,76335
2026-01-26 11:10:00,127.98394842999107,128.36010949824345,127.9008247339999,127.98394842999107,65320
2026-01-26 11:15:00,127.90274335540624,128.14350571306238,127.87892549264329,127.90274335540624,147414
2026-01-26 11:20:00,128.07727288961058,128.22564940261643,127.98411593994825,128.07727288961058,265645
2026-01-26 11:25:00,128.16291511926633,128.19517262027867,128.04877298743455,128.16291511926633,51460
2026-01-26 11:30:00,128.09003670574592,128.28181852208286,127.87082188379149,128.09003670574592,117554
2026-01-26 11:35:00,128.22693816840166,128.59494999856548,127.98388782142028,128.22693816840166,83221
2026-01-26 11:40:00,128.03378104963744,128.2388012610925,127.90659541262002,128.03378104963744,280413
2026-01-26 11:45:00,127.93796179711435,128.24378769406422,127.88751123285064,127.93796179711435,260850
2026-01-26 11:50:00,128.11508566578385,128.4143446393641,128.02023511281132,128.11508566578385,172451
2026-01-26 11:55:00,128.010396203946,128.04359537575922,127.86209110250104,128.010396203946,259975
2026-01-26 12:00:00,128.03991762340763,128.23996917359807,127.71341552194586,128.03991762340763,143383
2026-01-26 12:05:00,128.01631844554362,128.1517363873561,127.85485515766838,128.01631844554362,204012
2026-01-26 12:10:00,128.23911687965008,128.6009182971696,127.94002665615515,128.23911687965008,89292
2026-01-26 12:15:00,128.46983138623116,128.5359930207117,128.24394340169604,128.46983138623116,106675
2026-01-26 12:20:00,128.32196118580222,128.6619944478543,128.05237307939555,128.32196118580222,149763
2026-01-26 12:25:00,128.1031342038989,128.3775183777997,127.81217716680294,128.1031342038989,99365
2026-01-26 12:30:00,128.28022249429657,128.57362125994578,128.1329205098457,128.28022249429657,53750
2026-01-26 12:35:00,128.19084539234441,128.4102122247701,128.0772991115316,128.19084539234441,256596
2026-01-26 12:40:00,127.93811028024308,128.245291670223,127.78465937720215,127.93811028024308,175446
2026-01-26 12:45:00,127.68223962566464,127.91773145029663,127.6494831076992,127.68223962566464,239329
2026-01-26 12:50:00,127.93667214664426,128.0051442261937,127.56309212346162,127.93667214664426,220984
2026-01-26 12:55:00,128.04602655496947,128.36953142186277,127.68148608774123,128.04602655496947,123840
2026-01-26 13:00:00,128.0386880445474,128.2790097699338,127.87307064073597,128.0386880445474,57752
2026-01-26 13:05:00,127.95601025106073,128.1846559035161,127.57699794695972,127.95601025106073,261621
2026-01-26 13:10:00,128.06438944705351,128.26397544142975,127.75362864014066,128.06438944705351,158450
2026-01-26 13:15:00,128.2998499510744,128.51136432885463,128.151203076796,128.2998499510744,77549
2026-01-26 13:20:00,128.2250463236645,128.56717582148198,127.85105221733296,128.2250463236645,61717
2026-01-26 13:25:00,128.0101946292054,128.16754729500806,127.91229337831228,128.0101946292054,244524
2026-01-26 13:30:00,127.82731516739022,128.15810275677592,127.58674132438028,127.82731516739022,292451
2026-01-26 13:35:00,127.6229727084557,127.8416711052904,127.587601068052,127.6229727084557,60348
2026-01-26 13:40:00,127.67929970580738,127.9189155944883,127.59215025470672,127.67929970580738,124380
2026-01-26 13:45:00,127.63645343294836,127.98363141055769,127.51168741260199,127.63645343294836,236981
2026-01-26 13:50:00,127.6489773294933,127.782478786005,127.31158091709622,127.6489773294933,156182
2026-01-26 13:55:00,127.71284375341168,127.85057463163118,127.51708787745808,127.71284375341168,195311
2026-01-26 14:00:00,127.95705423616033,127.99026077805446,127.7821263333893,127.95705423616033,128337
2026-01-26 14:05:00,127.75858710685998,128.11109160822176,127.71094990889341,127.75858710685998,101360
2026-01-26 14:10:00,127.82980600915413,127.94609248045633,127.48793912408081,127.82980600915413,233887
2026-01-26 14:15:00,127.8939010028936,128.19349235486953,127.669424827019,127.8939010028936,75572
2026-01-26 14:20:00,128.13411929400996,128.41306083591937,127.90692440417803,128.13411929400996,182154
2026-01-26 14:25:00,127.88242777607667,127.97465186398728,127.53864819480462,127.88242777607667,287534
2026-01-26 14:30:00,127.89472079542239,128.1821510637104,127.66149526245601,127.89472079542239,80297
