time,open,high,low,close,volume
2026-01-26 10:00:00,184.14978465407845,184.35695902213322,183.92444941617998,184.14978465407845,184099
2026-01-26 10:05:00,184.20931909521127,184.60967814881747,183.95853022125004,184.20931909521127,92370
2026-01-26 10:10:00,183.84694928022336,184.25470376371354,183.8199556140599,183.84694928022336,149844
2026-01-26 10:15:00,183.9855452213039,184.01760888429115,183.53936383345967,183.9855452213039,56020
2026-01-26 10:20:00,184.31451741659615,184.74943446842994,184.0113821987157,184.31451741659615,223814
2026-01-26 10:25:00,184.64073389851768,184.9870371755721,184.2274613064415,184.64073389851768,291628
2026-01-26 10:30:00,184.88102231877807,185.10853532612055,184.73591716229848,184.88102231877807,151916
2026-01-26 10:35:00,184.5664362617752,184.79972239832543,184.14993849301163,184.5664362617752,196154
2026-01-26 10:40:00,184.200261872001,184.38298286709224,184.09135930435605,184.200261872001,275358
2026-01-26 10:45:00,184.28080362018864,184.75113572699158,183.82450387899272,184.28080362018864,136838
2026-01-26 10:50:00,183.9480787643147,184.14746572499294,183.82462068439338,183.9480787643147,185079
2026-01-26 10:55:00,184.00249108086717,184.39067209528253,183.60053329357825,184.00249108086717,65156
2026-01-26 11:00:00,184.31623397062265,184.42435513563305,184.0095040386695,184.31623397062265,228810
2026-01-26 11:05:00,183.9512293387411,184.3109272500145,183.95025278344932,183.9512293387411,140611
2026-01-26 11:10:00,183.58956021593113,184.06031363556417,183.1553202024258,183.58956021593113,114331
2026-01-26 11:15:00,183.76363789274177,184.20003705760752,183.69316528202424,183.76363789274177,293952
2026-01-26 11:20:00,183.60089956837987,184.01743083716931,183.171606777818,183.60089956837987,288366
2026-01-26 11:25:00,183.90992491961873,183.9446959166078,183.79866389843568,183.90992491961873,234694
2026-01-26 11:30:00,183.8102665070534,184.01125836419584,183.4740517774056,183.8102665070534,208845
2026-01-26 11:35:00,183.96027018190222,184.4013575406742,183.59900093244227,183.96027018190222,87994
2026-01-26 11:40:00,183.79444499528523,183.99401366347234,183.7736445270311,183.79444499528523,52835
2026-01-26 11:45:00,183.44597206279187,183.49622865252215,182.97724186100947,183.44597206279187,152668
2026-01-26 11:50:00,183.6884617915039,184.1857546526337,183.2041137559502,183.6884617915039,138531
2026-01-26 11:55:00,183.7022999464726,184.03742922630153,183.65690282878458,183.7022999464726,182064
2026-01-26 12:00:00,183.88870256122473,184.1357909070434,183.6099823211563,183.88870256122473,186594
2026-01-26 12:05:00,183.63214165218548,184.00886125276966,183.16851226245575,183.63214165218548,125549
2026-01-26 12:10:00,183.6101014233547,183.6191949044425,183.4312242013097,183.6101014233547,281031
2026-01-26 12:15:00,183.28822692996195,183.29265817834238,182.9314321231052,183.28822692996195,238156
2026-01-26 12:20:00,183.17521279417346,183.4965464779495,182.88356954054046,183.17521279417346,75171
2026-01-26 12:25:00,182.86625799824512,183.357011629284,182.58688928326944,182.86625799824512,168885
2026-01-26 12:30:00,183.11546312508307,183.17727554308513,182.5888049426366,183.11546312508307,141370
2026-01-26 12:35:00,183.40574066339863,183.45850124700897,182.90318730797534,183.40574066339863,194034
2026-01-26 12:40:00,183.3094491658152,183.6478839899896,182.77543417511555,183.3094491658152,254906
2026-01-26 12:45:00,183.19645469523675,183.39633623738678,183.13258589896384,183.19645469523675,55417
2026-01-26 12:50:00,183.44235412561298,183.7330228316452,183.37550725033051,183.44235412561298,144852
2026-01-26 12:55:00,183.25981724699645,183.49185675217132,182.85677543502285,183.25981724699645,232744
2026-01-26 13:00:00,183.04594007699703,183.39124628495958,182.58464799899707,183.04594007699703,283027
2026-01-26 13:05:00,182.85831167460412,183.39737076177272,182.70746675592966,182.85831167460412,108878
2026-01-26 13:10:00,182.9880418829356,183.50147889929363,182.54790834409218,182.9880418829356,149528
2026-01-26 13:15:00,182.84981369771702,183.33003223488512,182.65093730702264,182.84981369771702,124671
2026-01-26 13:20:00,182.8979459331793,183.37861899379556,182.7381412398489,182.8979459331793,201897
2026-01-26 13:25:00,183.18780911812016,183.23824645949458,183.0637468555947,183.18780911812016,230403
2026-01-26 13:30:00,183.34132786178102,183.73952395139852,182.7957396255817,183.34132786178102,242461
2026-01-26 13:35:00,183.57381331594038,183.97713373779152,183.29852951032956,183.57381331594038,231794
2026-01-26 13:40:00,183.8690884291778,184.3895731770616,183.6783767800287,183.8690884291778,248944
2026-01-26 13:45:00,184.18732435646965,184.41172064603168,183.7730082136109,184.18732435646965,134691
2026-01-26 13:50:00,184.25373848964313,184.40714122120332,184.03929285213195,184.25373848964313,256789
2026-01-26 13:55:00,184.3772290811129,184.38247675788224,184.15146673843628,184.3772290811129,114659
2026-01-26 14:00:00,184.55677540873396,184.93745431979826,184.23673256928708,184.55677540873396,253982
2026-01-26 14:05:00,184.31944397450218,184.79607152444967,183.80439391776528,184.31944397450218,208382
2026-01-26 14:10:00,184.64824575457317,184.8460474841648,184.4534369809077,184.64824575457317,97688
2026-01-26 14:15:00,184.78246887300705,184.8640404212506,184.3056947239236,184.78246887300705,261500
2026-01-26 14:20:00,184.42848380472267,184.95651946617022,184.4011906066669,184.42848380472267,107253
2026-01-26 14:25:00,184.7575719874218,184.99940663367866,184.2758149272994,184.7575719874218,247030
2026-01-26 14:30:00,184.4765495385649,184.91506189349704,184.15352132304253,184.4765495385649,186329
